Region;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Zabajkal'skij kraj;2044536.7;1983832.5;2663439.8;3224920.8;4787242.1;5894261;7042731.2;12333582.8;13483908.9;11315663.1;7590477.1;8651769.9;9412402.3;9955669.6;8764296.2;10829605.2;9714259.6;9886476.6
Respublika Saha (YAkutiya);5530257.8;5250591.3;4045476.7;4767027.6;6111911.3;6262176.4;8258630.8;9757004.2;10933963.3;9670580.7;10219811.3;10975296.8;8639332.9;9988936.2;11431854.5;13262775.1;13381553.8;14041027.9
Kamchatskij kraj;3762927.7;3509542.1;3789401.2;5133187;5854891.1;7183213.9;7809810.1;11581646.1;12225718.4;13052523.5;12943301.8;17281497.7;20073806.9;21420794.3;31170215.3;17392624.1;21629832.2;16739969.4
Primorskij kraj;15207705.3;19583048.6;20461280.1;21498732.9;26714565.3;27246552.8;37933424.4;44377729.9;48665006.1;51670805.3;60251246.4;58982097.2;67773789.1;79078224.9;77056537.9;98925907.6;82109329.3;99536173.2
Habarovskij kraj;23116066.6;24241055.9;24608399.8;33013826.1;33808623.4;23804730.5;30872606.7;38948127.9;35411118.9;38573494.5;51326137.3;69153755.7;71192606.9;61103486.3;69399870.9;75536380;86786571.4;109729615.2
Amurskaya oblast';3629194.7;3043834.4;3922070.1;4767498.4;6279685.8;6998534.6;6765865.4;8409014;8281728.9;9548735.5;8899661.2;11619210.4;9261314.7;12830145.2;14113856.8;13418750.4;14242409.7;18201105.9
Magadanskaya oblast';1553276.5;1045671.3;1121828.2;1144382.9;963728.7;1193700.3;1511425.7;1884609.3;2157607.7;2168184;1912424;2133739.5;2634621.9;2584455.8;1682398.3;2203508.8;2519859.7;3150817
Sahalinskaya oblast';8805860.3;5951554.6;5671267.2;9609001.9;14666265.2;19019851.9;17186169.7;19680013.8;22389356.9;25112534.6;16573097.3;17554104.5;20686100.8;23699037.2;28014538.5;28706157.7;41231129.8;48507698.9
Evrejskaya avtonomnaya oblast';1081562.3;1239052;1025089.2;1696574;1704810.1;1357016.1;1667039.6;1843676.6;2055155.4;2256729.6;2443819.5;2260917.2;2463078.7;4271508.8;2707665.6;1945147;2432390.1;3211854.3
CHukotskij avtonomnyj okrug;372028.5;153701;144994;249096;211984;167289;342875;250562;112859.2;107874.1;99634.6;407488.6;304620.1;318697.2;212676.2;306680.6;281876.7;266016.5
